id,question,hop_count,reasoning_path,variant_type
1303,"Xét trên cương vị Chủ tịch Hội đồng Bộ trưởng, liệu có đúng khi khẳng định rằng Đỗ Mười đã đảm nhiệm vị trí này ngay sau khi Phạm Hùng thôi giữ chức, biết rằng năm mà Phạm Hùng qua đời là 1988?",2,"[""pol30735"", ""PRECEDED"", ""pol16602"", ""DIED_YEAR"", ""YEAR_1988""]",PARAPHRASE_HARD
1304,"Hãy xác định tính đúng sai của mệnh đề sau: 'Trần Bình Minh, người đã đảm nhiệm vai trò Bí thư Tỉnh ủy Khánh Hòa trong khoảng thời gian từ ngày 30 tháng 9 năm 2010 cho đến ngày 19 tháng 10 năm 2019, đã được kế nhiệm bởi Nguyễn Khắc Định trong cùng chức vụ đó.'",2,"[""pol3581718"", ""SUCCEEDED"", ""pol808519"", ""TERM_DURATION"", ""DURATION_từ 2010-09-30 đến 2019-10-19""]",PARAPHRASE_HARD
1305,"Xét đến việc Hoàng Văn Thái giữ vị trí tiền nhiệm đối với Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà trong vai trò Tư lệnh Quân Giải phóng miền Nam Việt Nam, và sự tham gia của Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà vào chiến dịch mang tên Chiến dịch Hồ Chí Minh, liệu nhận định này có đúng sự thật hay không?",2,"[""pol8349"", ""PRECEDED"", ""pol13024"", ""FOUGHT_IN"", ""cam591117_001""]",PARAPHRASE_HARD
1306,"Xét trường hợp Nguyễn Thanh Nghị là người đảm nhận vị trí kế nhiệm Trần Lưu Quang tại Ban Chính sách, Chiến lược Trung ương, và đồng thời, Trần Lưu Quang được ghi nhận là sở hữu bằng cấp Kĩ sư cơ khí chế tạo máy, thì nhận định này có độ chính xác là bao nhiêu phần trăm?",2,"[""pol592361"", ""SUCCEEDED"", ""pol798260"", ""HAS_ACADEMIC_TITLE"", ""aca798260_001""]",PARAPHRASE_HARD
1307,"Xét mối quan hệ tiền nhiệm giữa Đoàn Quốc Cường và Hoàng Anh Công tại vị trí Chủ tịch Hội đồng nhân dân tỉnh Đồng Tháp, cùng với thông tin Hoàng Anh Công khai sinh năm 1971 tại Vĩnh Long, liệu mệnh đề này có đúng không?",2,"[""pol3242856"", ""PRECEDED"", ""pol19777126"", ""BORN_AT"", ""loc815834_001""]",PARAPHRASE_HARD
1308,"Xét về vai trò lãnh đạo tại tỉnh Hà Tĩnh, liệu ông Võ Kim Cự có phải là người đã giữ chức vụ trước ông Lê Đình Sơn, và liệu ông Lê Đình Sơn được ghi nhận với học vấn Kĩ sư Nông nghiệp hay không? Hãy xác định tính đúng sai của nhận định này.",2,"[""pol1463202"", ""PRECEDED"", ""pol3281128"", ""HAS_ACADEMIC_TITLE"", ""aca805137_001""]",PARAPHRASE_HARD
1309,"Xét đến việc Phan Văn Mãi đã đảm nhiệm vị trí Bí thư Tỉnh ủy Bến Tre trong khoảng thời gian từ ngày 12 tháng 7 năm 2019 đến ngày 3 tháng 7 năm 2021, liệu có thể khẳng định rằng Trần Lưu Quang giữ vai trò là người tiền nhiệm của ông Mãi trong chức vụ Phó Bí thư Thường trực Thành ủy Thành phố Hồ Chí Minh hay không? Đúng hay sai?",2,"[""pol798260"", ""PRECEDED"", ""pol3340042"", ""TERM_DURATION"", ""DURATION_từ 2019-07-12 đến 2021-07-03""]",PARAPHRASE_HARD
1310,"Nếu Nguyễn Viết Tiến, người từng giữ chức vụ Chủ tịch Hội đồng Dân tộc của Quốc hội và qua đời vào năm 2010, đã được kế nhiệm bởi Tráng A Pao, thì nhận định này là đúng hay sai?",2,"[""pol325220"", ""SUCCEEDED"", ""pol3706744"", ""DIED_YEAR"", ""YEAR_2010""]",PARAPHRASE_HARD
1311,"Nếu xét về sự kế nhiệm trong vai trò Trợ lý Tổng Bí thư phụ trách Văn phòng Tổng Bí thư, với Đào Đức Toàn là người đi trước, và biết rằng Trần Đơn từng đảm nhiệm chức vụ Chánh Văn phòng Bộ Công an trong khoảng thời gian từ ngày 08 tháng 09 năm 2019 đến ngày 01 tháng 02 năm 2023, thì nhận định này có đúng sự thật hay không?",2,"[""pol3699014"", ""PRECEDED"", ""pol3174141"", ""SERVED_AS"", ""pos11474320_004""]",PARAPHRASE_HARD
1312,"Xét về vai trò lãnh đạo trong lực lượng hải quân, liệu có đúng khi khẳng định Phạm Hoài Nam đã đảm nhận vị trí trước Trần Thanh Nghiêm, người mà thời gian đảm nhiệm chức vụ Tư lệnh Quân chủng Hải quân được ghi nhận bắt đầu từ ngày 11 tháng 9 năm 2020 và kéo dài cho đến thời điểm hiện tại?",2,"[""pol3234339"", ""PRECEDED"", ""pol15254839"", ""TERM_DURATION"", ""DURATION_từ 2020-09-11 đến nay""]",PARAPHRASE_HARD
1313,"Xét tình huống Đỗ Mười giữ vị trí trước Phạm Hùng trong vai trò Chủ tịch Hội đồng Bộ trưởng, đồng thời Phạm Hùng lại có thời gian công tác tại Quân chủng Hải quân Việt Nam, liệu mệnh đề này có đúng không?",2,"[""pol30735"", ""PRECEDED"", ""pol16602"", ""SERVED_IN"", ""pos3410352_001""]",PARAPHRASE_HARD
1314,"Nếu biết rằng Nghiêm Xuân Thành đã giữ vị trí trước Nguyễn Khắc Định trong vai trò Bí thư Tỉnh ủy Khánh Hòa, và Nguyễn Khắc Định tiếp nối Lê Thanh Quang ở cùng chức vụ đó, đồng thời nhiệm kỳ của Lê Thanh Quang tại vị trí Bí thư Tỉnh ủy Khánh Hòa kéo dài từ ngày 30 tháng 9 năm 2010 đến ngày 19 tháng 10 năm 2019, thì mệnh đề này có tính đúng đắn hay không?",3,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""SUCCEEDED"", ""pol3708911"", ""TERM_DURATION"", ""DURATION_từ 2010-09-30 đến 2019-10-19""]",PARAPHRASE_HARD
1315,"Xét mối quan hệ tiền nhiệm giữa Phan Thị Thanh Tâm và Lê Văn Hiệu ở vị trí Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, cùng với thông tin Lê Văn Hiệu đã chào đời vào năm 1967 tại Hải Dương, liệu mệnh đề này có đúng hay không?",2,"[""pol19795666"", ""PRECEDED"", ""pol19787414"", ""BORN_AT"", ""loc248258_001""]",PARAPHRASE_HARD
1316,"Xác định tính đúng sai của mệnh đề: người giữ chức vụ Bộ trưởng Bộ Nông nghiệp và Phát triển Nông thôn trước Nguyễn Xuân Cường là Cao Đức Phát, trong khi đó, Nguyễn Xuân Cường đã chào đời vào năm 1959 tại Hà Nội.",2,"[""pol108361"", ""PRECEDED"", ""pol3282589"", ""BORN_AT"", ""loc3698506_001""]",PARAPHRASE_HARD
1317,"Xét về trình tự nhân sự, liệu việc ông Nguyễn Khắc Thận đảm nhận vị trí Chủ tịch Ủy ban nhân dân tỉnh Hưng Yên có phải là sự tiếp nối vai trò của ông Trần Quốc Văn hay không, trong khi đó, nơi sinh của ông Trần Quốc Văn được ghi nhận là tỉnh An Giang và năm sinh là 1968? Đúng hay sai?",2,"[""pol19608952"", ""SUCCEEDED"", ""pol19604934"", ""BORN_AT"", ""loc3280810_001""]",PARAPHRASE_HARD
1318,"Xét mối quan hệ lịch sử về chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, nếu Nguyễn Minh Triết đảm nhiệm vị trí trước Trần Đức Lương, và thực tế Trần Đức Lương đã từng là sinh viên tốt nghiệp từ Trường Đại học Mỏ-Địa chất Hà Nội, thì nhận định này có đúng sự thật không?",2,"[""pol46776"", ""PRECEDED"", ""pol838"", ""ALUMNUS_OF"", ""alm838_001""]",PARAPHRASE_HARD
1319,"Xét chuỗi các sự kiện về chức vụ Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam và vị trí Phu nhân của Chủ tịch nước, nếu Trần Thị Nguyệt Thu từng giữ vị trí Phu nhân trước Phan Thị Thanh Tâm, và Phan Thị Thanh Tâm lại là người mà Võ Văn Thưởng thay thế trong vai trò Chủ tịch nước, đồng thời Võ Văn Thưởng cũng là người kế nhiệm Nguyễn Xuân Phúc ở vị trí tương tự, thì liệu có đúng khi nói rằng Nguyễn Xuân Phúc đã đảm nhiệm vai trò Thứ trưởng, Phó Chủ nhiệm Thường trực Văn phòng Chính phủ trong khoảng thời gian từ ngày 1 tháng 6 năm 2006 đến ngày 2 tháng 8 năm 2007 không? Đúng hay sai?",4,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""TERM_DURATION"", ""DURATION_từ 2006-06-01 đến 2007-08-02""]",PARAPHRASE_HARD
1320,"Nếu xem xét chuỗi kế nhiệm chức vụ Phó Trưởng Ban Tổ chức Trung ương, nơi mà Quản Minh Cường đứng trước Trần Văn Truyền, và sau đó là sự kế nhiệm trong vai trò Bí thư Tỉnh ủy Quảng Ninh từ Trần Văn Truyền sang Nguyễn Văn Đọc, với thông tin Nguyễn Văn Đọc chào đời năm 1959 tại Hải Phòng, thì mệnh đề này có đúng không?",3,"[""pol19777570"", ""PRECEDED"", ""pol499780"", ""PRECEDED"", ""pol3282315"", ""BORN_AT"", ""loc475335_001""]",PARAPHRASE_HARD
1321,"Xét mối quan hệ kế nhiệm và tiền nhiệm giữa các cá nhân trong bộ máy chính trị, nếu Vũ Đức Đam sinh năm 1963, và ông Phạm Minh Chính là người tiếp quản vị trí của ông Vũ Đức Đam tại Tỉnh ủy Quảng Ninh, đồng thời ông Quản Minh Cường lại giữ chức vụ trước ông Phạm Minh Chính tại Ban Tổ chức Trung ương, thì khẳng định này là đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""SUCCEEDED"", ""pol475335"", ""BORN_YEAR"", ""YEAR_1963""]",PARAPHRASE_HARD
1322,"Liệu có phải sự kiện Nguyễn Văn An tiếp quản vị trí Chủ tịch Quốc hội Việt Nam Dân chủ Cộng hòa diễn ra sau năm sinh 1940 của Nông Đức Mạnh, người tiền nhiệm của ông? Đúng hay sai?",2,"[""pol22501"", ""SUCCEEDED"", ""pol6293"", ""BORN_YEAR"", ""YEAR_1940""]",PARAPHRASE_HARD
1323,"Xét mối quan hệ tiền nhiệm giữa Phạm Minh Chính và Trương Thị Mai tại vị trí Trưởng ban Tổ chức Trung ương, cùng với việc Trương Thị Mai từng theo học tại Trường Đại học Kinh tế Bratislava, liệu nhận định này có đúng sự thật hay không?",2,"[""pol436788"", ""PRECEDED"", ""pol841947"", ""ALUMNUS_OF"", ""alm787326_001""]",PARAPHRASE_HARD
1324,"Xét về sự kế nhiệm vị trí Chủ tịch Hội đồng Nhân dân tỉnh Bà Rịa-Vũng Tàu, liệu có đúng khi nói rằng Phạm Viết Thanh là người tiếp quản sau Nguyễn Hồng Lĩnh, trong khi Nguyễn Hồng Lĩnh lại có quê quán tại Lào Cai và sinh ra vào năm 1964? Đúng hay sai?",2,"[""pol3702677"", ""SUCCEEDED"", ""pol1464760"", ""BORN_AT"", ""loc3426293_001""]",PARAPHRASE_HARD
1325,"Xét về trình tự thời gian giữ các vị trí lãnh đạo, liệu có thể khẳng định rằng, nếu Quản Minh Cường đã đảm nhiệm vai trò trước Thái Thanh Quý tại Ban Tổ chức Trung ương, và Thái Thanh Quý lại là người tiền nhiệm của Trương Thị Mai trong vị trí Trưởng ban Tổ chức Trung ương, thì quãng thời gian mà Trương Thị Mai nắm giữ chức vụ Trưởng ban Tổ chức Trung ương, kéo dài từ ngày 8 tháng 4 năm 2021 cho đến ngày 16 tháng 5 năm 2024, đã phản ánh đúng hay sai mối quan hệ tiền nhiệm đã nêu? Đúng hay sai?",3,"[""pol19777570"", ""PRECEDED"", ""pol13969814"", ""PRECEDED"", ""pol841947"", ""TERM_DURATION"", ""DURATION_từ 2021-04-08 đến 2024-05-16""]",PARAPHRASE_HARD
1326,"Có thể khẳng định rằng, đối với vị trí Bí thư Tỉnh ủy Khánh Hòa, Nghiêm Xuân Thành đã đảm nhiệm trước Nguyễn Khắc Định, và trong giai đoạn từ ngày 22 tháng 7 năm 2016 đến ngày 22 tháng 11 năm 2019, Nguyễn Khắc Định đã nắm giữ vai trò Chủ nhiệm Ủy ban Pháp luật thuộc Quốc hội, đồng thời là thành viên của Ủy ban Thường vụ Quốc hội hay không?",2,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""TERM_DURATION"", ""DURATION_từ 2016-07-22 đến 2019-11-22""]",PARAPHRASE_HARD
1327,"Nếu xem xét chuỗi kế nhiệm chức vụ 'Phu nhân của Chủ tịch nước', sau đó là 'Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam', tiếp đến là 'Bí thư thứ nhất Trung ương Đoàn Thanh niên Cộng sản Hồ Chí Minh', và cuối cùng là vai trò 'Chủ nhiệm Ủy ban Văn hóa, Giáo dục Quốc hội' bắt đầu từ ngày 07 tháng 04 năm 2021 cho đến hiện tại, thì liệu mệnh đề 'Trần Thị Nguyệt Thu là tiền nhiệm của Phan Thị Thanh Tâm, Phan Thị Thanh Tâm là tiền nhiệm của Nguyễn Phi Long, Nguyễn Phi Long là tiền nhiệm của Nguyễn Đắc Vinh, và Nguyễn Đắc Vinh giữ chức vụ Chủ nhiệm Ủy ban Văn hóa, Giáo dục Quốc hội từ 2021-04-07 đến nay' có đúng sự thật không?",4,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol3696804"", ""PRECEDED"", ""pol660401"", ""TERM_DURATION"", ""DURATION_từ 2021-04-07 đến nay""]",PARAPHRASE_HARD
1328,"Liệu có đúng khi khẳng định rằng, trong vai trò là người tiền nhiệm của bà Trương Thị Mai tại vị trí Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, ông Lương Cường đã nắm giữ chức vụ này trước đó, và cùng với đó, bà Trương Thị Mai được biết đến với việc sở hữu bằng cấp Thạc sĩ về lĩnh vực Quản lý Hành chính công?",2,"[""pol3161938"", ""PRECEDED"", ""pol841947"", ""HAS_ACADEMIC_TITLE"", ""aca798260_002""]",PARAPHRASE_HARD
1329,"Liệu có đúng khi nói rằng, sau khi Trịnh Hồng Dương, người đã đảm nhiệm vai trò Chánh án Tòa án nhân dân Tối cao Việt Nam trong khoảng thời gian từ ngày 24 tháng 9 năm 1997 đến ngày 25 tháng 7 năm 2002, thì Nguyễn Văn Hiện đã tiếp quản vị trí này?",2,"[""pol1463256"", ""SUCCEEDED"", ""pol1462804"", ""TERM_DURATION"", ""DURATION_từ 1997-09-24 đến 2002-07-25""]",PARAPHRASE_HARD
1330,"Nếu Đặng Vũ Minh là người kế nhiệm vị trí Chủ tịch Viện Khoa học và Công nghệ Việt Nam của Nguyễn Hoàng Mai, và Nguyễn Hoàng Mai đã qua đời vào năm 2022, thì mệnh đề này là đúng hay sai?",2,"[""pol237619"", ""SUCCEEDED"", ""pol3700156"", ""DIED_YEAR"", ""YEAR_2022""]",PARAPHRASE_HARD
1331,"Nếu xem xét chuỗi kế nhiệm trong các chức vụ chính phủ, mà cụ thể là việc Đinh Đức Thiện đảm nhiệm vị trí mà Lưu Đức Huy trước đó nắm giữ, đồng thời Lưu Đức Huy lại là người kế nhiệm Nguyễn Công Tạn cho vị trí Phó Thủ tướng, và biết rằng Nguyễn Công Tạn đã đảm nhiệm vai trò Bộ trưởng Bộ Nông nghiệp và Phát triển Nông thôn trong khoảng thời gian từ ngày 21 tháng 10 năm 1995 đến ngày 26 tháng 9 năm 1997, thì tuyên bố này là đúng hay sai?",3,"[""pol10656"", ""SUCCEEDED"", ""pol3701819"", ""SUCCEEDED"", ""pol1463004"", ""TERM_DURATION"", ""DURATION_từ 1995-10-21 đến 1997-09-26""]",PARAPHRASE_HARD
1332,"Xét trường hợp Phạm Thị Bích Thủy đã đảm nhận vị trí mà Nguyễn Hữu Trí từng nắm giữ tại Tòa án nhân dân tỉnh Bình Phước, đồng thời Nguyễn Hữu Trí vẫn đang giữ vai trò Phó Chánh án Tòa án nhân dân cấp cao tại Thành phố Hồ Chí Minh kể từ ngày 09 tháng 11 năm 2018 cho đến thời điểm hiện tại. Liệu khẳng định này có đúng sự thật không?",2,"[""pol14809091"", ""SUCCEEDED"", ""pol13580000"", ""TERM_DURATION"", ""DURATION_từ 2018-11-09 đến nay""]",PARAPHRASE_HARD
1333,"Xét mối quan hệ kế nhiệm chức vụ Bí thư Tỉnh ủy Khánh Hòa, liệu việc Nguyễn Khắc Định là người đi trước Nguyễn Hải Ninh có tương ứng với khoảng thời gian mà Nguyễn Hải Ninh đảm nhiệm vai trò Phó Vụ trưởng, Thư ký Chánh Văn phòng Trung ương Đảng từ năm 2011 đến 2013 hay không? Trả lời đúng/sai.",2,"[""pol3581718"", ""PRECEDED"", ""pol13478165"", ""TERM_DURATION"", ""DURATION_từ 2011 đến 2013""]",PARAPHRASE_HARD
1334,"Liệu có đúng khi khẳng định rằng, với vai trò là người tiền nhiệm của bà Nguyễn Thị Kim Ngân trên cương vị Chủ tịch Quốc hội, bà Nguyễn Thị Thúy Ngần đã chứng kiến việc trao tặng Huy chương 'Tăng cường hợp tác quân sự'-Ba Lan cho bà Nguyễn Thị Kim Ngân?",2,"[""pol19785738"", ""PRECEDED"", ""pol106956"", ""AWARDED"", ""awa8349_008""]",PARAPHRASE_HARD
1335,"Xét trường hợp Tạ Ngọc Tấn, người có năm sinh là 1965, đã đảm nhiệm vai trò Bí thư Huyện ủy Phú Quốc trước đó, liệu có đúng khi khẳng định rằng Lâm Minh Thành là người đã thay thế ông ở vị trí này không?",2,"[""pol19525561"", ""SUCCEEDED"", ""pol257277"", ""BORN_YEAR"", ""YEAR_1965""]",PARAPHRASE_HARD
1336,"Xét trường hợp Lương Cường trở thành người kế nhiệm của Tô Lâm ở vị trí Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, và nếu Tô Lâm sở hữu học vị Tiến sĩ, thì mệnh đề này đúng hay sai?",2,"[""pol3161938"", ""SUCCEEDED"", ""pol808289"", ""HAS_ACADEMIC_TITLE"", ""aca436788_007""]",PARAPHRASE_HARD
1337,"Xét mối quan hệ kế nhiệm giữa Nguyễn Trọng Nghĩa và Ngô Phương Ly trong vai trò Trưởng Ban Tuyên giáo Trung ương, cùng với việc Ngô Phương Ly tiếp quản vị trí Chủ tịch Hội Liên hiệp Thanh niên Việt Nam từ Nông Quốc Tuấn, và khoảng thời gian 2013-05-10 đến 2019-01-10 được ghi nhận là thời gian Nông Quốc Tuấn đảm nhiệm chức vụ Ủy viên Ủy ban Quốc gia phòng, chống AIDS, ma túy, mại dâm, liệu mệnh đề này có đúng sự thật hay không?",3,"[""pol3156606"", ""SUCCEEDED"", ""pol19885953"", ""SUCCEEDED"", ""pol71123"", ""TERM_DURATION"", ""DURATION_từ 2013-05-10 đến 2019-01-10""]",PARAPHRASE_HARD
1338,"Xét mối quan hệ tiền nhiệm giữa Quản Minh Cường và Phạm Minh Chính trong vai trò Phó Trưởng Ban Tổ chức Trung ương, cùng với việc Phạm Minh Chính sở hữu học vị Phó Giáo sư, mệnh đề này có tính chân thực hay không?",2,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""HAS_ACADEMIC_TITLE"", ""aca436788_006""]",PARAPHRASE_HARD
1339,"Liệu có đúng rằng, với vai trò là người đi trước Trần Tuệ Hiền trên cương vị Chủ tịch Hội đồng nhân dân tỉnh Bình Phước, Nguyễn Tấn Hưng đã đảm nhiệm chức vụ này, trong khi bản thân Trần Tuệ Hiền lại chào đời vào năm 1969 tại Singapore? Hãy đưa ra nhận định Đúng hoặc Sai.",2,"[""pol1464720"", ""PRECEDED"", ""pol3710243"", ""BORN_AT"", ""loc46336_001""]",PARAPHRASE_HARD
1340,"Xét trên diễn biến lịch sử các chức vụ lãnh đạo Đảng Cộng sản Việt Nam, liệu có thể khẳng định rằng người giữ vị trí Thường trực Ban Bí thư ngay trước Trần Cẩm Tú là Lương Cường, với giả định rằng năm sinh của Trần Cẩm Tú là 1961? Đúng hay sai?",2,"[""pol3161938"", ""PRECEDED"", ""pol622249"", ""BORN_YEAR"", ""YEAR_1961""]",PARAPHRASE_HARD
1341,"Xét về vai trò Tư lệnh Quân Giải phóng miền Nam Việt Nam, liệu có thể khẳng định rằng Hoàng Văn Thái là người đi trước Trần Văn Trà, người mà cùng với Tư Chi, Tư Nguyễn, và Ba Trà đã kết thúc cuộc đời vào năm 1996 hay không? Đúng hay sai?",2,"[""pol8349"", ""PRECEDED"", ""pol13024"", ""DIED_YEAR"", ""YEAR_1996""]",PARAPHRASE_HARD
1342,"Có phải sự thật là Nguyễn Côn đã tiếp quản vai trò của Nguyễn Công Tạn với tư cách là Phó Thủ tướng Chính phủ, và năm sinh của Nguyễn Công Tạn là 1935?",2,"[""pol495324"", ""SUCCEEDED"", ""pol1463004"", ""BORN_YEAR"", ""YEAR_1935""]",PARAPHRASE_HARD
1343,"Xét mối quan hệ kế nhiệm trong vai trò Phu nhân của Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, liệu có thể khẳng định Trần Thị Nguyệt Thu đã đảm nhận vị trí trước Hoàng Đình Toàn, người mà sau đó đã tiếp bước Võ Văn Thưởng trên cương vị Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, một vị trí mà ông Võ Văn Thưởng đã từng nắm giữ cương vị Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam trong khoảng thời gian từ ngày 05 tháng 02 năm 2021 đến ngày 06 tháng 03 năm 2023 trước khi bị cách chức? Đúng hay sai?",3,"[""pol19781134"", ""PRECEDED"", ""pol13566776"", ""PRECEDED"", ""pol248258"", ""TERM_DURATION"", ""DURATION_từ 2021-02-05 đến 2023-03-06""]",PARAPHRASE_HARD
1344,"Xét trường hợp Nguyễn Thị Kim Ngân đảm nhận vai trò kế nhiệm người tiền nhiệm là Nguyễn Ngọc Hai tại vị trí Chủ tịch Quốc hội nước Cộng hòa xã hội chủ nghĩa Việt Nam, đồng thời giữ chức Chủ tịch Hội đồng Bầu cử Quốc gia và Bí thư Đảng đoàn Quốc hội. Nếu Nguyễn Ngọc Hai sở hữu học vị Tiến sĩ Kinh tế, thì tuyên bố này đúng hay sai?",2,"[""pol106956"", ""SUCCEEDED"", ""pol1464685"", ""HAS_ACADEMIC_TITLE"", ""aca642061_002""]",PARAPHRASE_HARD
1345,"Xét trường hợp Võ Viết Thanh đảm nhiệm vị trí kế nhiệm của Trần Văn Vệ tại Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa VI, trong khi đó, Trần Văn Vệ lại có thời gian cống hiến trong lực lượng Công an nhân dân Việt Nam, nhận định này đúng hay sai?",2,"[""pol1401081"", ""SUCCEEDED"", ""pol10572600"", ""SERVED_IN"", ""mil436788_001""]",PARAPHRASE_HARD
1346,"Xét mối quan hệ kế nhiệm chức vụ Bộ trưởng Bộ Y tế, nếu Trần Thị Trung Chiến là người tiếp theo sau Nguyễn Quốc Triệu, và thông tin cho biết năm sinh của Nguyễn Quốc Triệu là 1951, thì phát biểu này là đúng hay sai?",2,"[""pol435051"", ""SUCCEEDED"", ""pol107351"", ""BORN_YEAR"", ""YEAR_1951""]",PARAPHRASE_HARD
1347,"Xét mối quan hệ tiền nhiệm giữa các nhân vật, nếu Phạm Minh Chính đã từng đảm nhiệm vị trí Phó Trưởng Ban Tổ chức Trung ương trước Quản Minh Cường, và Nguyễn Văn Đua là người mà Phạm Minh Chính kế nhiệm cho chức vụ Trưởng ban Tổ chức Trung ương, đồng thời Nguyễn Văn Đua được ghi nhận là Ủy viên Trung ương Đảng trong các khóa X, XI, XII, XIII với nhiệm kỳ kéo dài từ ngày 24 tháng 04 năm 2006 đến ngày 16 tháng 05 năm 2024, vậy liệu nhận định này có đúng không?",3,"[""pol19777570"", ""PRECEDED"", ""pol436788"", ""PRECEDED"", ""pol804933"", ""TERM_DURATION"", ""DURATION_từ 2006-04-24 đến 2024-05-16""]",PARAPHRASE_HARD
1348,"Xét chuỗi các chức vụ liên quan đến vị trí Chủ tịch nước Cộng hòa xã hội chủ nghĩa Việt Nam, nếu ta biết rằng Nguyễn Xuân Phúc sinh năm 1954, và Võ Văn Thưởng là người kế nhiệm ông trong cương vị này, đồng thời Phan Thị Thanh Tâm lại là người tiền nhiệm của Võ Văn Thưởng trong cùng chức vụ đó, và hơn nữa, Trần Thị Nguyệt Thu giữ vị trí Phu nhân của Chủ tịch nước trước Phan Thị Thanh Tâm, thì nhận định trên là đúng hay sai?",4,"[""pol19781134"", ""PRECEDED"", ""pol19795666"", ""PRECEDED"", ""pol248258"", ""SUCCEEDED"", ""pol459014"", ""BORN_YEAR"", ""YEAR_1954""]",PARAPHRASE_HARD
1349,"Xét trường hợp một chính trị gia tên là Nghiêm Xuân Thành, người mà chức vụ Bí thư Tỉnh ủy Khánh Hòa mà ông nắm giữ trước đó đã được kế nhiệm bởi Nguyễn Khắc Định, và biết rằng Nguyễn Khắc Định là người sinh ra tại Hoà Bình vào năm 1964, thì nhận định này là đúng hay sai?",2,"[""pol19613297"", ""PRECEDED"", ""pol3581718"", ""BORN_AT"", ""loc3581718_001""]",PARAPHRASE_HARD
1350,"Xét mối quan hệ tiền nhiệm giữa Lương Cường và Ngô Xuân Lịch trong vai trò Thường trực Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, cũng như mối liên hệ tiền nhiệm giữa Ngô Xuân Lịch và Bùi Thị Minh Hoài tại vị trí Phó Chủ nhiệm Ủy ban Kiểm tra Trung ương, và việc Bùi Thị Minh Hoài đã đảm nhiệm chức vụ Phó Chủ nhiệm Ủy ban Kiểm tra Trung ương, liệu có thể khẳng định rằng bà đã giữ vị trí này trong khoảng thời gian từ ngày 19 tháng 01 năm 2011 đến ngày 02 tháng 02 năm 2021, với lưu ý rằng vai trò Thường trực được ghi nhận từ năm 2018 hay không? Đúng hay sai?",3,"[""pol3161938"", ""PRECEDED"", ""pol591117"", ""PRECEDED"", ""pol3719093"", ""TERM_DURATION"", ""DURATION_từ 2011-01-19 đến 2021-02-02""]",PARAPHRASE_HARD
1351,"Xét mối quan hệ tiền nhiệm giữa Phan Văn Giang và Đỗ Bá Tỵ ở vị trí Tổng Tham mưu trưởng Quân đội nhân dân Việt Nam, đồng thời xem xét việc Đỗ Bá Tỵ có tham chiến trong chiến dịch Chiến tranh biên giới Tây Nam hay không, liệu mệnh đề này có đúng sự thật hay không?",2,"[""pol3169162"", ""PRECEDED"", ""pol55273"", ""FOUGHT_IN"", ""cam3161938_001""]",PARAPHRASE_HARD
1352,"Xét đến việc Phạm Minh Chính từng là tiền nhiệm của Trần Hoàn trong vai trò Trưởng ban Tổ chức Trung ương, và thời gian Trần Hoàn đảm nhiệm vị trí Chủ nhiệm Ủy ban Về các vấn đề xã hội Quốc hội kéo dài từ ngày 23 tháng 7 năm 2007 cho đến ngày 5 tháng 4 năm 2016, liệu mệnh đề này có đúng hay không?",2,"[""pol436788"", ""PRECEDED"", ""pol41292"", ""TERM_DURATION"", ""DURATION_từ 2007-07-23 đến 2016-04-05""]",PARAPHRASE_HARD
1353,"Xét mối quan hệ kế nhiệm trong chức vụ Bí thư Tỉnh ủy Quảng Ninh, nếu Phạm Minh Chính là người đứng trước Nguyễn Văn Đọc, và Nguyễn Văn Đọc có năm sinh là 1959, quê quán tại Hải Phòng, thì nhận định này là đúng hay sai?",2,"[""pol436788"", ""PRECEDED"", ""pol3282315"", ""BORN_AT"", ""loc475335_001""]",PARAPHRASE_HARD
