id,question,hop_count,reasoning_path,variant_type
918,Ngô Minh Tiến là tiền nhiệm của Hồ Đức Anh trong chức vụ Phó Tổng Tham mưu trưởng Quân đội nhân dân Việt Nam. Đúng hay sai?,1,pol13486677|SUCCEEDED|pol1463492,Normal
919,Năm 1955 là năm sinh của Nguyễn Chiến Thắng. Chẳng đúng à?,1,YEAR_1955|BORN_YEAR_INV|pol15768254,Normal
920,Phạm Quý Ngọ có học vị Thạc sĩ Sinh học. Có chính xác không?,1,pol521999|HAS_ACADEMIC_TITLE|aca3419109_001,Normal
921,Cao cấp lí luận chính trị là học vị của Trần Quốc Tỏ. Phải không?,1,aca436788_004|HAS_ACADEMIC_TITLE_INV|pol2448814,Normal
922,Đinh Tiến Dũng từng giữ chức vụ Ủy viên Bộ Chính trị khóa XIII. Đúng vậy không?,1,pol579635|SERVED_AS|pos1757157_001,Normal
923,Trung tướng là cấp bậc quân sự của Ngô Lương Hanh. Có chính xác không?,1,mil13191158_001|HAS_RANK_INV|pol19610074,Normal
924,Huỳnh Văn Tí từng giữ chức vụ Đại biểu Quốc hội Việt Nam khóa XV. Đúng hay sai?,1,pol1463485|SERVED_AS|pos13464785_003,Normal
925,Năm 1952 là năm sinh của Nguyễn Đức Soát. Phải không?,1,pol108060|BORN_YEAR|YEAR_1952,Normal
926,Lý Thái Hải kế nhiệm Phạm Hồng Tâm trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Bắc Kạn. Chẳng chính xác sao?,1,pol3712085|SUCCEEDED|pol13470260,Normal
927,Lê Văn Hẳn kế nhiệm Lê Văn Hẳn trong chức vụ Bí thư Huyện ủy huyện. Không đúng à?,1,pol19603922|SUCCEEDED|pol19603922,Normal
928,Lê Quý Đạm là tiền nhiệm của Lê Quý Đạm trong chức vụ Chủ nhiệm Tổng cục Kỹ thuật. Đúng chưa?,1,pol3174136|SUCCEEDED_INV|pol3174136,Normal
929,Bí thư Thành ủy Trà Vinh là chức vụ mà Lưu Văn Trung từng giữ. Có chính xác không?,1,pol19881001|SERVED_AS|pos3700127_002,Normal
930,Sơn Minh Thắng từng giữ chức vụ Thứ trưởng – Phó Chủ nhiệm Ủy ban Dân tộc Chính phủ Việt Nam. Phải không?,1,pol3276226|SERVED_AS|pos3276226_004,Normal
931,"Giai đoạn từ 2004-04 đến 2007-07 là thời gian Vũ Văn Diến giữ chức vụ Phó Viện trưởng Viện khoa học kiểm sát, Viện kiểm sát nhân dân tối cao. Có chính xác không?",1,pol13984466|TERM_DURATION|DURATION_pol1463233_pos1463233_004_SERVED_AS,Normal
932,Hoàng Quy sinh năm 1927. Có đúng vậy không?,1,pol3164564|BORN_YEAR|YEAR_1927,Normal
933,Huỳnh Thị Phúc kế nhiệm Huỳnh Thị Phúc trong chức vụ Đại biểu Quốc hội Việt Nam khóa XV. Đúng hay sai?,1,pol19788108|SUCCEEDED|pol19788108,Normal
934,Nguyễn Hồng Lĩnh từng giữ chức vụ Đại biểu Quốc hội Việt Nam khóa XIII tỉnh Thanh Hóa. Chẳng đúng à?,1,pol1464760|SERVED_AS|pos230234_003,Normal
935,"Phan Xuân Sơn từng giữ chức vụ Phó Tổng cục trưởng Tổng cục Cảnh sát Thi hành án hình sự và Hỗ trợ Tư pháp, Bộ Công an (Việt Nam). Sai hay đúng?",1,pol15780310|SERVED_AS|pos13773064_003,Normal
936,"Vũ Ngọc Hoàng từng giữ chức vụ Phó Trưởng Ban Tuyên giáo Trung ương, (Thường trực từ 2/2011-11/2013). Chẳng đúng vậy sao?",1,pol15535431|SERVED_AS|pos15535431_001,Normal
937,Lê Văn Khoa sinh năm 1961. Đúng chưa?,1,pol3706932|BORN_YEAR|YEAR_1961,Normal
938,Nguyễn Phú Trọng từng giữ chức vụ Bộ trưởng Bộ Công nghiệp Thực phẩm. Đúng không?,1,pol46636|SERVED_AS|pos3164557_001,Normal
939,Phan Văn Vĩnh sinh ra ở Nam Định. Đúng hay sai?,1,pol1465103|BORN_AT|loc3169162_001,Normal
940,Giai đoạn từ 2018-06 đến 2019-07 là thời gian Vương Đình Huệ giữ chức vụ Tư lệnh Vùng 4 Hải quân Nhân dân Việt Nam. Đúng chưa?,1,pol787326|TERM_DURATION|DURATION_pol15254839_pos15254839_001_SERVED_AS,Normal
941,Nguyễn Anh Tuấn có cấp bậc quân sự Thiếu tướng Công an nhân dân Việt Nam. Sai hay đúng?,1,pol12840108|HAS_RANK|mil15624293_001,Normal
942,Hoàng Văn Chất là tiền nhiệm của Nguyễn Thái Hưng trong chức vụ Chủ tịch Hội đồng nhân dân tỉnh Sơn La. Đúng không?,1,pol3701598|SUCCEEDED_INV|pol19503054,Normal
943,Viện trưởng là chức vụ mà Nguyễn Thanh Bảnh từng giữ. Đúng không?,1,pol15277275|SERVED_AS|pos3702842_007,Normal
944,Nguyễn Thị Ngọc Phượng có học vị Thạc sĩ Viễn thông. Đúng vậy không?,1,pol1407145|HAS_ACADEMIC_TITLE|aca3171950_001,Normal
945,Nguyễn Thế Thảo giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh từ 2016 đến 2021. Có phải không?,1,pol113537|TERM_DURATION|DURATION_pol3426930_pos475335_011_SERVED_AS,Normal
946,Giai đoạn từ unknown đến nay là thời gian Trần Xuân Bách giữ chức vụ Ủy viên Bộ Chính trị. Sai hay đúng?,1,DURATION_pol44179_pos55271_001_SERVED_AS|TERM_DURATION_INV|pol44179,Normal
947,Thứ trưởng thường trực Bộ Xây dựng là chức vụ mà Nguyễn Hồng Quân từng giữ. Chẳng đúng sao?Chẳng phải à?,1,pos107349_002|SERVED_AS_INV|pol107349,Normal
948,"Tạ Ngọc Tấn từng giữ chức vụ Phó Chủ tịch Hội đồng Lý luận Trung ương, (Thường trực từ 6/8/2021). Đúng không?",1,pol257277|SERVED_AS|pos257277_001,Normal
949,Phan Văn Tiệm sinh ra ở Nam Định. Có phải vậy không?,1,pol3167448|BORN_AT|loc3169162_001,Normal
950,Năm 1940 là năm sinh của Ngô Xuân Lộc. Đúng vậy không?,1,YEAR_1940|BORN_YEAR_INV|pol1739719,Normal
951,Phó bí thư thường trực tỉnh ủy Quảng Nam là chức vụ mà Nguyễn Đức Dũng từng giữ. Đúng hay sai?,1,pos19522703_001|SERVED_AS_INV|pol18603364,Normal
952,Mai Trọng Nhuận giữ chức vụ Giám đốc Đại học Quốc gia Hà Nội từ 2007 đến 2013-01-22. Có phải không?,1,pol1736050|TERM_DURATION|DURATION_pol1736050_pos1735774_001_SERVED_AS,Normal
953,Nguyễn Văn Nên kế nhiệm Trần Quốc Nam trong chức vụ Đại biểu Quốc hội Việt Nam khóa XIV. Đúng không?,1,pol19608385|PRECEDED|pol806050,Normal
954,Nguyễn Thị Định từng giữ chức vụ Đại biểu Quốc hội. Có chính xác vậy không?,1,pol21737|SERVED_AS|pos24330_001,Normal
955,Giai đoạn từ 1996-10-28 đến 2000-01 là thời gian Trương Tấn Sang giữ chức vụ Bí thư Thành ủy Thành phố Hồ Chí Minh. Sai hay đúng?,1,DURATION_pol106424_pos798260_001_SERVED_AS|TERM_DURATION_INV|pol106424,Normal
956,Hoàng Văn Hoan tốt nghiệp tại Trường Quân sự Hoàng Phố. Sai hay đúng?,1,pol42135|ALUMNUS_OF|alm42135_001,Normal
957,"Bí thư Đảng ủy, Chính ủy Tổng cục 2 là chức vụ mà Hoàng Xuân Cừ từng giữ. Đúng vậy không?",1,pol1462769|SERVED_AS|pos19358048_001,Normal
958,Bộ trưởng Bộ Nội vụ là chức vụ mà Đỗ Thanh Bình từng giữ. Chẳng phải vậy sao?,1,pos3338278_001|SERVED_AS_INV|pol19428675,Normal
959,Giai đoạn từ 2008 đến 2014 là thời gian Nguyễn Khắc Toàn giữ chức vụ Phó Chính ủy Bộ Tư lệnh Thủ đô Hà Nội. Có phải không?,1,pol19359982|TERM_DURATION|DURATION_pol1394758_pos1464922_003_SERVED_AS,Normal
960,"Nguyễn Thị Xuân Mỹ giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Bình Thuận, (Xóa tư cách giai đoạn 2004-2011), (Xóa tư cách nhiệm kỳ 2011-2016) từ 2010-12-02 đến 2015-12-11. Chẳng phải vậy sao?",1,pol1462931|TERM_DURATION|DURATION_pol19523405_pos19523405_001_SERVED_AS,Normal
961,Trần Anh Tuấn từng giữ chức vụ Phó Chủ nhiệm Ủy ban Quốc phòng và An ninh của Quốc hội. Có chính xác không?,1,pol3692765|SERVED_AS|pos3700868_001,Normal
962,Tiến sĩ Luật học là học vị của Tô Lâm. Đúng không?,1,aca3373734_001|HAS_ACADEMIC_TITLE_INV|pol808289,Normal
963,Trương Tấn Sang có cấp bậc quân sự Thiếu tướng. Đúng không?,1,pol106424|HAS_RANK|mil18603364_001,Normal
964,Giai đoạn từ 2019-07-17 đến 2024-12-12 là thời gian Bùi Văn Khánh giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Hòa Bình. Có phải vậy không?,1,DURATION_pol15221423_pos15221423_001_SERVED_AS|TERM_DURATION_INV|pol15221423,Normal
965,Nguyễn Thành Tâm từng giữ chức vụ Viện trưởng Viện Nghiên cứu Trung Quốc. Có đúng không?,1,pol7497553|SERVED_AS|pos13479245_002,Normal
966,"Quân đội nhân dân Việt Nam có sự phục vụ của Trần Văn Trà, Tư Chi, Tư Nguyễn, Ba Trà. Đúng hay sai?",1,mil3161938_001|SERVED_IN_INV|pol13024,Normal
967,Phạm Văn Thịnh từng giữ chức vụ Đại biểu Quốc hội. Chẳng chính xác sao?,1,pol19787023|SERVED_AS|pos24330_001,Normal
968,"Giai đoạn từ 1983-03 đến 1986 là thời gian Lê Đức Thọ giữ chức vụ Bí thư phụ trách Tư tưởng, Nội chính và Ngoại giao. Đúng vậy không?",1,DURATION_pol10086_pos10086_001_SERVED_AS|TERM_DURATION_INV|pol10086,Normal
969,Học viện Cảnh sát nhân dân là trường mà Hồ Trọng Ngũ từng học. Phải không?,1,alm15256601_002|ALUMNUS_OF_INV|pol1463366,Normal
970,Nguyễn Thị Nương từng giữ chức vụ Ủy viên Đảng đoàn Quốc hội. Chẳng phải vậy sao?,1,pol1463381|SERVED_AS|pos1463194_006,Normal
971,Trần Hữu Dực kế nhiệm Trần Đăng Ninh trong chức vụ Đại biểu Quốc hội. Có phải vậy không?,1,pol345535|SUCCEEDED|pol3702922,Normal
972,Quân đội nhân dân Việt Nam có sự phục vụ của Trần Phước Tới. Chẳng đúng vậy sao?,1,mil3161938_001|SERVED_IN_INV|pol3268492,Normal
973,Giai đoạn từ 2015-06-26 đến nay là thời gian Nguyễn Sơn giữ chức vụ Thành viên Hội đồng Thẩm phán Tòa án nhân dân tối cao. Đúng không?,1,DURATION_pol7536840_pos7526702_001_SERVED_AS|TERM_DURATION_INV|pol7536840,Normal
974,Năm 2018 là năm mất của Hoàng Anh. Có chính xác vậy không?,1,pol791916|DIED_YEAR|YEAR_2018,Normal
975,"Chu Tuấn Nhạ từng giữ chức vụ Bộ trưởng Bộ Khoa học, Công nghệ và Môi trường. Đúng chưa?",1,pol514066|SERVED_AS|pos55714_004,Normal
976,"Nguyễn Thành Cung giữ chức vụ Bí thư Đảng ủy Cơ quan, Phó Chủ nhiệm Tổng cục Chính trị từ 2010 đến 2011. Đúng vậy không?",1,pol3155857|TERM_DURATION|DURATION_pol3155857_pos3155857_001_SERVED_AS,Normal
977,Giai đoạn từ 1997 đến 2001-04-22 là thời gian Trần Đình Hoan giữ chức vụ Chánh Văn phòng Trung ương Đảng. Đúng hay sai?,1,DURATION_pol477120_pos19547607_001_SERVED_AS|TERM_DURATION_INV|pol477120,Normal
978,"Giai đoạn từ 2017-10-06 đến nay là thời gian Phan Đình Trạc giữ chức vụ Bí thư Trung ương Đảng khóa XII, XIII. Chẳng chính xác sao?",1,DURATION_pol1463498_pos1463498_001_SERVED_AS|TERM_DURATION_INV|pol1463498,Normal
979,"Bí thư Ban Cán sự Đảng Bộ Văn hóa, Thể thao và Du lịch là chức vụ mà Lê Văn Hẳn từng giữ. Không phải à?",1,pol19603922|SERVED_AS|pos3281060_004,Normal
980,Hoàng Quốc Việt là tiền nhiệm của Vũ Hữu Tài trong chức vụ Viện trưởng Viện kiểm sát nhân dân tối cao. Có chính xác không?,1,pol19415886|SUCCEEDED|pol152359,Normal
981,Trần Quốc Văn giữ chức vụ Phó Bí thư Tỉnh ủy từ unknown đến nay. Chẳng phải sao?,1,pol19604934|TERM_DURATION|DURATION_pol19604934_pos1464738_001_SERVED_AS,Normal
982,Bộ trưởng Chủ nhiệm là chức vụ mà Tôn Ngọc Hạnh từng giữ. Không đúng sao?,1,pol3699088|SERVED_AS|pos2260282_016,Normal
983,Lê Duẩn từng giữ chức vụ Phó Chủ tịch Hội đồng nhân dân tỉnh. Đúng vậy không?,1,pol6297|SERVED_AS|pos19666206_007,Normal
984,Đỗ Thị Lan từng giữ chức vụ Bí thư Tỉnh đoàn Bình Dương. Đúng không?,1,pol3702888|SERVED_AS|pos1464784_007,Normal
985,Bí thư Quận ủy 12 là chức vụ mà Phạm Đại Dương từng giữ. Phải không?,1,pol14340815|SERVED_AS|pos248258_017,Normal
986,Tư lệnh là chức vụ mà Nguyễn Bá Cảnh từng giữ. Có chính xác vậy không?,1,pol19946212|SERVED_AS|pos2422020_006,Normal
987,Thứ trưởng Bộ Công Thương Việt Nam là chức vụ mà Nguyễn Ngọc Toàn từng giữ. Phải không?,1,pol15540946|SERVED_AS|pos2222181_002,Normal
988,Sóc Trăng là quê của Nguyễn Thị Phú Hà. Đúng không?,1,pol19779652|BORN_AT|loc782399_001,Normal
989,Phó Chủ tịch Ủy ban nhân dân tỉnh Trà Vinh là chức vụ mà Lê Văn Hẳn từng giữ. Có phải vậy không?,1,pos19603922_002|SERVED_AS_INV|pol19603922,Normal
990,Lê Khả Phiêu giữ chức vụ Phó Chủ nhiệm Tổng cục Chính trị Quân đội nhân dân Việt Nam từ 1988-08 đến 1991-09. Có phải không?,1,pol24330|TERM_DURATION|DURATION_pol24330_pos3161938_003_SERVED_AS,Normal
991,Giai đoạn từ 2015-06-16 đến 2019-07-01 là thời gian Nguyễn Văn Dư giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Vĩnh Long. Không phải à?,1,pol15971689|TERM_DURATION|DURATION_pol3711741_pos3281061_003_SERVED_AS,Normal
992,Đại biểu Quốc hội là chức vụ mà Bùi Quang Bền từng giữ. Có chính xác vậy không?,1,pos24330_001|SERVED_AS_INV|pol803211,Normal
993,Lê Thanh Đạo kế nhiệm Lê Thanh Đạo trong chức vụ Viện trưởng Viện kiểm sát nhân dân tối cao. Không phải sao?,1,pol2282614|SUCCEEDED|pol2282614,Normal
994,"Lê Hoài Trung được trao tặng Huy hiệu ""Thành đồng Tổ quốc"". Đúng chưa?",1,pol643497|AWARDED|awa620744_005,Normal
995,"Nguyễn Bạch Đằng giữ chức vụ Ủy viên Bộ Chính trị khóa XII, XIII từ 2016-01-27 đến 2024-05-16. Đúng không?",1,pol16813795|TERM_DURATION|DURATION_pol841947_pos841947_001_SERVED_AS,Normal
996,Đặng Quốc Bảo kế nhiệm Lê Quang Đạo trong chức vụ Trưởng ban Khoa giáo Trung ương. Có phải vậy không?,1,pol57985|SUCCEEDED|pol55006,Normal
997,Phạm Quốc Cương là tiền nhiệm của Phạm Quốc Cương trong chức vụ Phó Tư lệnh Bộ Tư lệnh Cảnh sát Cơ động (Việt Nam). Có chính xác không?,1,pol13002548|SUCCEEDED_INV|pol13002548,Normal
998,Năm 1962 là năm sinh của Nguyễn Huy Cảnh. Có phải vậy không?,1,pol13365812|BORN_YEAR|YEAR_1962,Normal
999,Quân đội nhân dân Việt Nam có sự phục vụ của Nguyễn Chí Vịnh. Đúng không?,1,mil3161938_001|SERVED_IN_INV|pol59548,Normal
1000,Chủ tịch Hội đồng Lý luận Trung ương là chức vụ mà Nguyễn Đức Kiên từng giữ. Có đúng vậy không?,1,pol1646713|SERVED_AS|pos3719106_001,Normal
1001,Đại biểu Quốc hội Việt Nam khóa XIII là chức vụ mà Bùi Đức Hạnh từng giữ. Không đúng à?,1,pos13056084_001|SERVED_AS_INV|pol3394631,Normal
1002,Bùi Tiến Cam từng giữ chức vụ Phó Tư lệnh. Có chính xác không?,1,pol15276694|SERVED_AS|pos15279718_001,Normal
1003,"Đinh Văn Thu là tiền nhiệm của Trung tướng, Tiến sĩ Đinh Văn Nơi trong chức vụ Chủ tịch Ủy ban nhân dân tỉnh Quảng Nam. Đúng hay sai?",1,pol19777159|SUCCEEDED|pol3718723,Normal
1004,Giai đoạn từ 2015-12-10 đến 2019-05-13 là thời gian Nguyễn Hữu Thể giữ chức vụ Phó Chủ tịch Ủy ban nhân dân tỉnh Lào Cai. Có chính xác vậy không?,1,DURATION_pol3706828_pos3700829_003_SERVED_AS|TERM_DURATION_INV|pol3706828,Normal
1005,Phó Tổng Giám đốc Đài Truyền hình Việt Nam là chức vụ mà Phan Việt Cường từng giữ. Có đúng vậy không?,1,pol3340043|SERVED_AS|pos808519_001,Normal
1006,Năm 1959 là năm sinh của Dương Văn Phùng. Có đúng không?,1,YEAR_1959|BORN_YEAR_INV|pol14402716,Normal
1007,Đại biểu Quốc hội khóa XIV là chức vụ mà Nguyễn Thanh Nghị từng giữ. Có phải vậy không?,1,pos592361_005|SERVED_AS_INV|pol592361,Normal
1008,"Thượng tướng, Bế Xuân Trường giữ chức vụ Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa XII từ 2016 đến nay. Đúng không?",1,pol1036049|TERM_DURATION|DURATION_pol1036049_pos436788_017_SERVED_AS,Normal
1009,Chánh Văn phòng UBND tỉnh Hậu Giang là chức vụ mà Trương Cảnh Tuyên từng giữ. Có chính xác vậy không?,1,pos19919540_005|SERVED_AS_INV|pol19919540,Normal
1010,Vương Thừa Vũ từng giữ chức vụ Ủy viên Trung ương Đảng khóa XIII. Có phải không?,1,pol49209|SERVED_AS|pos19498354_005,Normal
1011,Chủ tịch Ủy ban nhân dân tỉnh Yên Bái là chức vụ mà Trần Quốc Nam từng giữ. Đúng chưa?,1,pol19608385|SERVED_AS|pos3338278_004,Normal
1012,Trưởng Đoàn đại biểu Quốc hội khóa XV là chức vụ mà Vũ Đại Thắng từng giữ. Không phải à?,1,pol13653301|SERVED_AS|pos3699847_007,Normal
1013,Giai đoạn từ 2010-12-08 đến 2013-05-15 là thời gian Hồ Đức Phớc giữ chức vụ Chủ tịch Ủy ban nhân dân tỉnh Nghệ An. Đúng chưa?,1,DURATION_pol2384198_pos1463498_007_SERVED_AS|TERM_DURATION_INV|pol2384198,Normal
1014,Năm 1945 là năm sinh của Hoàng Văn Nghiệm. Có phải vậy không?,1,pol13466965|BORN_YEAR|YEAR_1945,Normal
1015,Trưởng ban Tuyên giáo và Dân vận Tỉnh ủy là chức vụ mà Hoàng Hữu Năng từng giữ. Có chính xác không?,1,pol16022868|SERVED_AS|pos19787528_008,Normal
1016,Phó Bí thư Thành ủy Hải Phòng là chức vụ mà Đoàn Duy Thành từng giữ. Có đúng không?,1,pos3704997_004|SERVED_AS_INV|pol467548,Normal
1017,"Chu Văn Tấn giữ chức vụ Chánh án Toà án Quân sự, Chủ tịch Ủy ban kháng chiến hành chính Liên khu Việt Bắc từ 1949 đến 1954. Chẳng chính xác sao?",1,pol66516|TERM_DURATION|DURATION_pol66516_pos66516_009_SERVED_AS,Normal
1018,"Nguyễn Phú Trọng giữ chức vụ Chủ tịch Quốc hội, nước Cộng hoà xã hội chủ nghĩa Việt Nam từ 2006-06-26 đến 2011-07-23. Không đúng à?",1,pol46636|TERM_DURATION|DURATION_pol46636_pos46636_002_SERVED_AS,Normal
1019,Nguyễn Văn Vượng kế nhiệm Lê Trọng Tấn trong chức vụ Phó Tổng Tham mưu trưởng Quân đội nhân dân Việt Nam. Phải không?,1,pol13018|PRECEDED|pol1465104,Normal
1020,Nguyễn Chí Dũng từng giữ chức vụ Thứ trưởng Bộ Kế hoạch và Đầu tư. Có chính xác vậy không?,1,pol626238|SERVED_AS|pos626238_002,Normal
1021,Trần Đình Văn tốt nghiệp tại Học viện Chính trị Quốc gia Hồ Chí Minh. Sai hay đúng?,1,pol19787244|ALUMNUS_OF|alm19547607_002,Normal
1022,Nguyễn Ngọc Tuấn là tiền nhiệm của Nguyễn Ngọc Tuấn trong chức vụ Đại biểu Quốc hội Việt Nam khóa XV. Có chính xác không?,1,pol19609848|SUCCEEDED_INV|pol19609848,Normal
1023,Phan Trọng Tuệ từng giữ chức vụ Ủy viên Ủy ban Kinh tế. Có chính xác vậy không?,1,pol66633|SERVED_AS|pos19785738_005,Normal
1024,Đoàn Anh Dũng tốt nghiệp tại Đại học Xây dựng Hà Nội. Có đúng không?,1,pol19765968|ALUMNUS_OF|alm19770422_001,Normal
1025,Chủ tịch Ủy ban nhân dân tỉnh là chức vụ mà Nguyễn Văn Tuấn từng giữ. Đúng hay sai?,1,pos475335_011|SERVED_AS_INV|pol19522610,Normal
1026,Chủ tịch HĐND tỉnh An Giang là chức vụ mà Rah Lan Chung từng giữ. Sai hay đúng?,1,pol19887988|SERVED_AS|pos3244844_001,Normal
1027,Lê Linh Lan giữ chức vụ Đại sứ đặc mệnh toàn quyền kiêm nhiệm khu vực Trung Mỹ từ 1966 đến nay. Có chính xác không?,1,pol19950526|TERM_DURATION|DURATION_pol19950526_pos19950526_002_SERVED_AS,Normal
1028,Ngô Chí Cường kế nhiệm Trần Tiến Dũng trong chức vụ Bí thư Tỉnh ủy Vĩnh Long. Đúng vậy không?,1,pol3700127|SUCCEEDED|pol14688597,Normal
1029,Huân chương Chiến công hạng Ba được trao tặng cho Phạm Xuân Thăng. Có đúng không?,1,pol1463445|AWARDED|awa102743_003,Normal
1030,"Nguyễn Thành Phong giữ chức vụ Đại biểu Quốc hội khóa X, XI từ 1997 đến 2007. Phải không?",1,pol457607|TERM_DURATION|DURATION_pol457607_pos477120_001_SERVED_AS,Normal
1031,"Ngô Văn Dụ, Hai Dụ giữ chức vụ Ủy viên Trung ương Đảng khóa IX, X, XI từ 2001-04-22 đến 2016-01-26. Chẳng chính xác à?",1,pol55271|TERM_DURATION|DURATION_pol55271_pos1464675_002_SERVED_AS,Normal
1032,"Võ Tuấn Nhân từng giữ chức vụ Phó chủ nhiệm Ủy ban Khoa học, Công nghệ và Môi trường của Quốc hội Việt Nam khóa 13. Chẳng đúng à?",1,pol13054712|SERVED_AS|pos13054712_003,Normal
1033,Viện trưởng Viện Vật lý là chức vụ mà Lê Thị Thu Hằng từng giữ. Chẳng đúng à?,1,pol3712893|SERVED_AS|pos55279_001,Normal
1034,Năm 1978 là năm mất của Hoàng Văn Kiểu. Có phải không?,1,pol1557956|DIED_YEAR|YEAR_1978,Normal
1035,Trương Văn Sáu từng giữ chức vụ Bí thư Tỉnh ủy Long An. Đúng không?,1,pol1464837|SERVED_AS|pos3306915_004,Normal
1036,Nguyễn Văn Quyết từng giữ chức vụ Phó Chủ nhiệm Ủy ban Kiểm tra Trung ương. Không đúng sao?,1,pol19919773|SERVED_AS|pos622249_003,Normal
1037,Lê Văn Hẳn được trao tặng Huân chương Chiến sĩ vẻ vang hạng Ba. Đúng chưa?,1,pol19603922|AWARDED|awa620744_004,Normal
1038,Đồng Văn Thanh từng giữ chức vụ Giám đốc Công an tỉnh Bình Dương. Không chính xác sao?,1,pol19604408|SERVED_AS|pos3696803_003,Normal
1039,"Trần Văn Hằng là tiền nhiệm của Phạm Anh Tuấn trong chức vụ Chủ tịch, Ủy ban nhân dân tỉnh Gia Lai. Không đúng à?",1,pol214467|PRECEDED|pol19752973,Normal
1040,Đại biểu Quốc hội Việt Nam khóa 14 Hà Nội là chức vụ mà Lê Doãn Hợp từng giữ. Không chính xác à?,1,pol61353|SERVED_AS|pos3687801_001,Normal
1041,Lê Đăng Dũng sinh ra ở Nghệ An. Có chính xác vậy không?,1,pol13716271|BORN_AT|loc1463498_001,Normal
1042,Bộ trưởng là chức vụ mà Trương Quang Nghĩa từng giữ. Chẳng chính xác sao?,1,pos1463216_003|SERVED_AS_INV|pol2425798,Normal
1043,"Thứ trưởng, Bộ Tài chính là chức vụ mà Huỳnh Thị Nhân từng giữ. Chẳng đúng vậy sao?",1,pos132746_003|SERVED_AS_INV|pol132746,Normal
1044,Bí thư thứ nhất Trung ương Đoàn là chức vụ mà Dương Chí Dũng từng giữ. Có chính xác vậy không?,1,pol1288152|SERVED_AS|pos660401_002,Normal
1045,Ủy viên Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam khóa XIII là chức vụ mà Lê Quang Mạnh từng giữ. Chẳng phải sao?,1,pos3696712_003|SERVED_AS_INV|pol14934042,Normal
1046,Giai đoạn từ unknown đến nay là thời gian Phạm Anh Tuấn giữ chức vụ Phó Bí thư Tỉnh ủy. Đúng không?,1,DURATION_pol19752973_pos1464738_001_SERVED_AS|TERM_DURATION_INV|pol19752973,Normal
1047,Trưởng ban Ban B.68 Trung ương Đảng Cộng sản Việt Nam là chức vụ mà Phan Huy Ngọc từng giữ. Đúng không?,1,pol19949822|SERVED_AS|pos42159_002,Normal
1048,"Nguyễn Thị Bình là tiền nhiệm của Vũ Hữu Tài trong chức vụ Phó Chủ tịch nước, Cộng hòa xã hội chủ nghĩa Việt Nam. Không phải à?",1,pol85115|PRECEDED|pol19415886,Normal
1049,Nguyễn Đức Lợi từng giữ chức vụ Phó Bí thư Thành ủy Cần Thơ. Có phải không?,1,pol3719096|SERVED_AS|pos19547607_005,Normal
1050,Sơn Minh Thắng giữ chức vụ Ủy viên Trung ương Đảng khóa XII từ 2016 đến nay. Sai hay đúng?,1,pol3276226|TERM_DURATION|DURATION_pol3161938_pos592360_002_SERVED_AS,Normal
1051,Trần Quốc Văn là tiền nhiệm của Lương Nguyễn Minh Triết trong chức vụ Bí thư Tỉnh ủy Quảng Nam. Chẳng phải vậy sao?,1,pol19604934|PRECEDED|pol19556390,Normal
1052,Văn Thị Bạch Tuyết giữ chức vụ Phó Bí thư Thành ủy Thành phố Hồ Chí Minh từ 2025-09-15 đến nay. Đúng hay sai?,1,pol3692846|TERM_DURATION|DURATION_pol3692846_pos7551160_001_SERVED_AS,Normal
1053,Giai đoạn từ 5/2008 đến 9/2010 là thời gian Nguyễn Đức Thanh giữ chức vụ Bí thư Huyện ủy Ninh Hải. Đúng vậy không?,1,DURATION_pol1463449_pos1463449_004_SERVED_AS|TERM_DURATION_INV|pol1463449,Normal
1054,Hồ Thanh Đình giữ chức vụ Phó thủ trưởng thường trực Cơ quan Quản lý thi hành án hình sự Bộ Công an từ 2018-08-10 đến nay. Có đúng không?,1,pol3623657|TERM_DURATION|DURATION_pol3623657_pos3623657_003_SERVED_AS,Normal
1055,Võ Trọng Hải sinh ra ở Đông Hưng. Đúng vậy không?,1,pol19495051|BORN_AT|loc3281150_002,Normal
1056,Đỗ Bá Tỵ kế nhiệm Huỳnh Ngọc Sơn trong chức vụ Ủy viên Đảng đoàn Quốc hội. Chẳng chính xác sao?,1,pol55273|SUCCEEDED|pol1463420,Normal
1057,Phó Giám đốc-Thủ trưởng cơ quan Cảnh sát điều tra Công an TP Hà Nội là chức vụ mà Nguyễn Thành Phong từng giữ. Có đúng vậy không?,1,pol457607|SERVED_AS|pos1463198_002,Normal
1058,"Đỗ Mười từng giữ chức vụ Cục trưởng Cục Y tế, Bộ Công an Việt Nam. Sai hay đúng?",1,pol30735|SERVED_AS|pos13285761_001,Normal
1059,Vũ Hải Quân từng giữ chức vụ Giám đốc Đại học Quốc gia Thành phố Hồ Chí Minh. Chẳng chính xác à?,1,pol19541839|SERVED_AS|pos19541839_002,Normal
1060,Nguyễn Thành Cung được trao tặng Nhà giáo ưu tú. Đúng chưa?,1,pol3155857|AWARDED|awa325204_001,Normal
